id,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
1678994,7058,[CHI],this.,,,28.0
1679005,7058,[CAR],huh.,,,28.0
1679015,7058,[CAR],wow.,,,28.0
1679026,7058,[CHI],oops.,,,28.0
1679037,7058,[CHI],see!,,,28.0
1679043,7058,[CHI],oh.,,,28.0
1679060,7058,[CAR],there's some blocks.,,,28.0
1679070,7058,[CHI],a trucks.,-1.0,plural,28.0
1679086,7058,[CAR],blocks.,,,28.0
1679094,7058,[CHI],then that do.,-1.0,other,28.0
1679106,7058,[CHI],these.,,,28.0
1679127,7058,[CAR],you gonna take them all out.,,,28.0
1679141,7058,[CHI],see it them?,0.0,,28.0
1679154,7058,[CHI],ares.,,,28.0
1679164,7058,[CAR],here why don't you put them over here.,,,28.0
1679181,7058,[CAR],put them over here.,,,28.0
1679197,7058,[CHI],okay.,,,28.0
1679207,7058,[CAR],okay?,,,28.0
1679219,7058,[CAR],Will.,,,28.0
1679229,7058,[CHI],what?,,,28.0
1679243,7058,[CAR],put them right here.,,,28.0
1679258,7058,[CHI],see.,,,28.0
1679268,7058,[CAR],oh there some balls huh?,,,28.0
1679275,7058,[CHI],ball.,,,28.0
1679286,7058,[CHI],play baseball.,0.0,,28.0
1679295,7058,[CHI],baseball?,,,28.0
1679307,7058,[CAR],hm?,,,28.0
1679318,7058,[CHI],go baseball.,-1.0,"preposition, determiner",28.0
1679331,7058,[CAR],no no no no.,,,28.0
1679347,7058,[CAR],you can't throw that.,,,28.0
1679364,7058,[CAR],that's not a basketball.,,,28.0
1679381,7058,[CAR],you don't throw it up there.,,,28.0
1679394,7058,[CAR],no you play right here with it.,,,28.0
1679407,7058,[CHI],what?,,,28.0
1679418,7058,[CHI],uh.,,,28.0
1679427,7058,[CAR],that's a different kind of ball.,,,28.0
1679440,7058,[CHI],get.,,,28.0
1679454,7058,[CHI],basketball.,,,28.0
1679464,7058,[CAR],no those aren't basketballs.,,,28.0
1679475,7058,[CAR],see they go through this hole.,,,28.0
1679490,7058,[CAR],try putting it through that hole.,,,28.0
1679497,7058,[CAR],huh.,,,28.0
1679503,7058,[CAR],hey!,,,28.0
1679512,7058,[CAR],they fit!,,,28.0
1679521,7058,[CAR],huh?,,,28.0
1679532,7058,[CHI],basketball.,,,28.0
1679543,7058,[CAR],no they don't fit in the basketball Zach.,,,28.0
1679554,7058,[CAR],come here.,,,28.0
1679564,7058,[CHI],why?,,,28.0
1679580,7058,[CAR],come here!,,,28.0
1679597,7058,[CAR],put it in that hole.,,,28.0
1679609,7058,[CAR],put it in the hole.,,,28.0
1679621,7058,[CAR],oh good.,,,28.0
1679633,7058,[CHI],good!,,,28.0
1679646,7058,[CAR],yeah.,,,28.0
1679659,7058,[CHI],oops oops.,0.0,,28.0
1679669,7058,[CHI],here it is.,1.0,,28.0
1679689,7058,[CHI],play basketball.,0.0,,28.0
1679701,7058,[CAR],no those aren't basketballs.,,,28.0
1679717,7058,[CAR],those are wooden balls.,,,28.0
1679728,7058,[CHI],balls.,,,28.0
1679742,7058,[CAR],yeah.,,,28.0
1679749,7058,[CHI],ball.,,,28.0
1679763,7058,[CHI],the balls?,0.0,,28.0
1679774,7058,[CAR],balls.,,,28.0
1679784,7058,[CAR],nice balls huh?,,,28.0
1679801,7058,[CAR],where's the yellow ball?,,,28.0
1679811,7058,[CHI],what?,,,28.0
1679821,7058,[CAR],which one is the yellow ball?,,,28.0
1679834,7058,[CHI],ball.,,,28.0
1679840,7058,[CAR],come here I'll show you.,,,28.0
1679852,7058,[CHI],oh.,,,28.0
1679867,7058,[CAR],come here.,,,28.0
1679876,7058,[CHI],oh.,,,28.0
1679890,7058,[CAR],there's a yellow ball.,,,28.0
1679907,7058,[CAR],put it through the put it in the hole.,,,28.0
1679925,7058,[CAR],and the red ball?,,,28.0
1679934,7058,[CHI],play baseball.,0.0,,28.0
1679950,7058,[CAR],no that's not a basketball.,,,28.0
1679972,7058,[CAR],come here.,,,28.0
1679990,7058,[CHI],why?,,,28.0
1680007,7058,[CAR],no don't throw those up there.,,,28.0
1680018,7058,[CAR],you're going to get in trouble.,,,28.0
1680035,7058,[CAR],come here.,,,28.0
1680047,7058,[CAR],put it in that hole.,,,28.0
1680074,7058,[CAR],the red ball.,,,28.0
1680090,7058,[CAR],huh.,,,28.0
1680101,7058,[CAR],put the green ball in there.,,,28.0
1680120,7058,[CHI],what?,,,28.0
1680129,7058,[CAR],put that green ball in there.,,,28.0
1680141,7058,[CHI],okay.,,,28.0
1680153,7058,[CAR],you put it in.,,,28.0
1680167,7058,[CAR],okay.,,,28.0
1680180,7058,[CAR],you put it in there.,,,28.0
1680197,7058,[CHI],oh.,,,28.0
1680215,7058,[CHI],oh.,,,28.0
1680231,7058,[CAR],oh look I think these people want to go for a ride.,,,28.0
1680247,7058,[CAR],huh.,,,28.0
1680260,7058,[CHI],see.,,,28.0
1680271,7058,[CAR],don't you think they might want to go for a ride?,,,28.0
1680284,7058,[CHI],yep.,,,28.0
1680292,7058,[CAR],here why don't you take them for a ride?,,,28.0
1680300,7058,[CHI],okay.,,,28.0
14676095,33111,[CAR],should we get some some water in_case he's thirsty?,,,30.0
14676116,33111,[CAR],and some hay.,,,30.0
14676129,33111,[CAR],do you see hay?,,,30.0
14676143,33111,[CAR],oh yes.,,,30.0
14676173,33111,[CAR],oh I think the horse likes that hay.,,,30.0
14676188,33111,[CAR],mm tasty sweet hay.,,,30.0
14676226,33111,[CAR],hay.,,,30.0
14676241,33111,[CHI],ah.,,,30.0
14676261,33111,[CAR],is this a momma horse?,,,30.0
14676276,33111,[CAR],does she have a baby?,,,30.0
14676300,33111,[CHI],uh no.,1.0,,30.0
14676314,33111,[CHI],ah.,,,30.0
14676330,33111,[CAR],ah I think we need to look around cause I think maybe she does Childsname.,,,30.0
14676349,33111,[CAR],do you see a baby horse?,,,30.0
14676363,33111,[CAR],mhm.,,,30.0
14676377,33111,[CHI],ah.,,,30.0
14676389,33111,[CAR],what's that?,,,30.0
14676404,33111,[CHI],cow.,,,30.0
14676415,33111,[CAR],that's right.,,,30.0
14676427,33111,[CAR],a baby cow you're right.,,,30.0
14676441,33111,[CAR],you said that nicely.,,,30.0
14676459,33111,[CAR],let's look around for a baby horse though.,,,30.0
14676473,33111,[CAR],I think there's one.,,,30.0
14676489,33111,[CAR],what's that?,,,30.0
14676505,33111,[CAR],in that stall?,,,30.0
14676517,33111,[CHI],baby horse.,-1.0,determiner,30.0
14676531,33111,[CAR],baby horse.,,,30.0
14676547,33111,[CAR],that's right.,,,30.0
14676558,33111,[CAR],oh the baby horse is so happy to be with his mo?,,,30.0
14676572,33111,[CHI],da.,,,30.0
14676585,33111,[CAR],uh is this his daddy or mommy?,,,30.0
14676598,33111,[CHI],daddy.,,,30.0
14676616,33111,[CAR],daddy okay.,,,30.0
14676631,33111,[CAR],I think the baby horse will enjoy having some sweet hay with his daddy.,,,30.0
14676649,33111,[CAR],and maybe a drink of water.,,,30.0
14676684,33111,[CAR],mm good hay.,,,30.0
14676700,33111,[CHI],water mom where's the water?,1.0,,30.0
14676718,33111,[CAR],well we'll hafta pretend the water.,,,30.0
14676735,33111,[CAR],let's see how can we pretend?,,,30.0
14676749,33111,[CAR],what can we use to pretend that they get a drink?,,,30.0
14676760,33111,[CAR],should we use the pumpkins?,,,30.0
14676777,33111,[CAR],and pretend like they're drinking from the pumpkins.,,,30.0
14676788,33111,[CAR],that it's a bucket.,,,30.0
14676801,33111,[CAR],should we do that?,,,30.0
14676811,33111,[CAR],should we pretend?,,,30.0
14676854,33111,[CAR],sh oh maybe the fireman gives them some water huh?,,,30.0
14676871,33111,[CAR],okay do you think that the mama and the baby cow would like to come out and play?,,,30.0
14676895,33111,[CAR],out_of their stall.,,,30.0
14676910,33111,[CAR],would they like to come out and play?,,,30.0
14676925,33111,[CHI],wawa.,,,30.0
14676950,33111,[CAR],mm I don't really like hay.,,,30.0
14676975,33111,[CAR],let's not put things in our mouth okay?,,,30.0
14676996,33111,[CHI],okay.,,,30.0
14677016,33111,[CAR],well we can maybe bring the cow and the the um baby cow out and see if they want to play.,,,30.0
14677032,33111,[CHI],hay.,,,30.0
14677041,33111,[CAR],is it going to eat?,,,30.0
14677069,33111,[CAR],they're playing huh?,,,30.0
14677083,33111,[CHI],mama.,,,30.0
14677096,33111,[CAR],mhm.,,,30.0
14677107,33111,[CHI],cow.,,,30.0
14677116,33111,[CAR],mama cow.,,,30.0
14677127,33111,[CHI],hello horse.,1.0,,30.0
14677146,33111,[CAR],say hello Mr_Horse.,,,30.0
14677159,33111,[CHI],this is baby.,-1.0,determiner,30.0
14677176,33111,[CAR],uhhuh she's with her baby.,,,30.0
14677186,33111,[CAR],she wants to go back in her stall?,,,30.0
14677198,33111,[CAR],oh nice job.,,,30.0
14677213,33111,[CAR],you shut the gate very nicely.,,,30.0
14677226,33111,[CAR],so it will be nice and safe huh?,,,30.0
14677239,33111,[CHI],up.,,,30.0
14677250,33111,[CAR],up put it up.,,,30.0
14677264,33111,[CAR],yep it needs to be up.,,,30.0
14677280,33111,[CHI],baby.,,,30.0
14677295,33111,[CAR],bring the baby back in?,,,30.0
14677311,33111,[CAR],oh.,,,30.0
14677319,33111,[CAR],there they are.,,,30.0
14677331,33111,[CAR],they get to look around the pasture now with all the other animals.,,,30.0
14677349,33111,[CAR],what other animals do we have Childsname?,,,30.0
14677378,33111,[CHI],da.,,,30.0
14677395,33111,[CHI],ah.,,,30.0
14677410,33111,[CAR],oh do you think the sheep needs a place to stay?,,,30.0
14677427,33111,[CAR],where's the sheep?,,,30.0
14677441,33111,[CAR],baa baa.,,,30.0
14677462,33111,[CAR],where's that sheep?,,,30.0
14677480,33111,[CAR],there's the sheep.,,,30.0
14677496,33111,[CAR],do you think the sheep wants to stay up with those chickens?,,,30.0
14677511,33111,[CAR],or would the sheep like a stall.,,,30.0
14677523,33111,[CHI],huh.,,,30.0
14677537,33111,[CAR],what's that?,,,30.0
14677544,33111,[CHI],there's water.,1.0,,30.0
14677554,33111,[CAR],yeah we can pretend like that's water.,,,30.0
14677566,33111,[CHI],oh.,,,30.0
14677586,33111,[CAR],oh nice.,,,30.0
14677596,33111,[CAR],you gave them a drink.,,,30.0
14677620,33111,[CAR],they were really thirsty.,,,30.0
14677638,33111,[CAR],should we make drinking sounds together?,,,30.0
14677664,33111,[CAR],mm good drink of water.,,,30.0
14677697,33111,[CAR],oh nice job.,,,30.0
14677708,33111,[CAR],yeah you fixed the gate nicely.,,,30.0
14677720,33111,[CAR],so they have water and they have hay.,,,30.0
14677733,33111,[CHI],I eat and bite the.,-1.0,"auxiliary, object",30.0
14677746,33111,[CAR],so he's going to play with the cow?,,,30.0
14677763,33111,[CAR],oh I think they're enjoying playing together.,,,30.0
14677783,33111,[CAR],very nice you shut the door nicely okay.,,,30.0
14677795,33111,[CAR],so daddy daddy horse is gonna to go play with mama cow?,,,30.0
14677812,33111,[CAR],I don't know?,,,30.0
14677825,33111,[CAR],do those do they fit?,,,30.0
14677837,33111,[CAR],yes you made them fit.,,,30.0
14677846,33111,[CAR],I don't think there's room for hay in with the adults.,,,30.0
14677860,33111,[CAR],oh the baby cow and baby horse will enjoy that.,,,30.0
14677873,33111,[CAR],now who should come out in the pasture to play and look around?,,,30.0
14677884,33111,[CAR],should we do the sheep?,,,30.0
14677897,33111,[CAR],or the pig?,,,30.0
14677908,33111,[CAR],hey Childsname I would like some eggs for breakfast.,,,30.0
14677921,33111,[CAR],do you know where we get the eggs?,,,30.0
14677936,33111,[CHI],mm egg.,-1.0,determiner,30.0
14677948,33111,[CAR],underneath the chicken.,,,30.0
14677959,33111,[CAR],oh let's check the nest.,,,30.0
14677972,33111,[CAR],oh there's one.,,,30.0
14677982,33111,[CAR],we'll hafta we'll hafta sit this aside and cook it later.,,,30.0
14677997,33111,[CAR],were pretending now.,,,30.0
14678007,33111,[CAR],can you get can you get some out_of the nest?,,,30.0
14678021,33111,[CHI],uhhuh.,,,30.0
14678031,33111,[CAR],what's that?,,,30.0
14678044,33111,[CHI],duck.,,,30.0
14678054,33111,[CAR],is there another one?,,,30.0
14678077,33111,[CAR],hm.,,,30.0
14678083,33111,[CHI],ah.,,,30.0
14678093,33111,[CAR],open?,,,30.0
14678111,33111,[CAR],who's gonna go in there?,,,30.0
14678120,33111,[CHI],ah.,,,30.0
14678126,33111,[CAR],Mr_Horse.,,,30.0
14678140,33111,[CAR],oh he's looking out the window.,,,30.0
14678153,33111,[CAR],do you think he's looking for the farmer?,,,30.0
14678166,33111,[CAR],is the baby tall enough to look out?,,,30.0
14678178,33111,[CAR],a little bit.,,,30.0
14678190,33111,[CAR],who's that?,,,30.0
14678199,33111,[CHI],ah.,,,30.0
14678209,33111,[CAR],the hay.,,,30.0
14678221,33111,[CAR],you want to put the hay up with the chickens?,,,30.0
14678232,33111,[CAR],close that gate nicely yeah.,,,30.0
14678242,33111,[CAR],Mr_Cow's gonna go back in?,,,30.0
14678250,33111,[CAR],is he gonna look out the window too like Mr_Horse?,,,30.0
14678259,33111,[CAR],oh yes.,,,30.0
14678268,33111,[CAR],oh that's boy that baby cow can really look out the window like that on that ledge.,,,30.0
14678283,33111,[CAR],he's up high.,,,30.0
14678291,33111,[CAR],you gonna put baby horse up high?,,,30.0
14678300,33111,[CAR],hm they look like they're enjoying looking out that nice window.,,,30.0
14678312,33111,[CAR],do you think it's a sunny day?,,,30.0
14678323,33111,[CAR],or rainy.,,,30.0
14678331,33111,[CHI],rainy.,,,30.0
14678336,33111,[CAR],rainy?,,,30.0
14678346,33111,[CAR],that's why they're in their stall huh?,,,30.0
14678356,33111,[CAR],it's a rainy day?,,,30.0
14678365,33111,[CAR],hm do you think the sheep would like to come down?,,,30.0
14678377,33111,[CAR],baa.,,,30.0
14678387,33111,[CAR],sheep?,,,30.0
14678394,33111,[CAR],here's another sheep.,,,30.0
14678402,33111,[CAR],this one has a strong dark face huh?,,,30.0
14678413,33111,[CAR],and this one has the gray face.,,,30.0
14678419,33111,[CAR],oh the horse is gonna up there to visit the chickens?,,,30.0
14678430,33111,[CAR],open.,,,30.0
14678440,33111,[CAR],yeah they can look out the open window.,,,30.0
14678451,33111,[CHI],up.,,,30.0
14678460,33111,[CAR],that's right up.,,,30.0
14678474,33111,[CAR],you wanna come back down?,,,30.0
14678486,33111,[CAR],and look out the window.,,,30.0
14678500,33111,[CAR],oh and their food and water.,,,30.0
14678509,33111,[CAR],so if they get hungry or thirsty they have something.,,,30.0
14678524,33111,[CAR],is it hard to close the gate?,,,30.0
14678540,33111,[CAR],there you go.,,,30.0
14678551,33111,[CAR],there it closes nicely.,,,30.0
14678558,33111,[CAR],fits easily now.,,,30.0
14678566,33111,[CAR],now what should we do next Childsname?,,,30.0
14678575,33111,[CAR],oh the girl's gonna go up with all of the other firemen.,,,30.0
14678585,33111,[CAR],think they're gonna fix breakfast up there?,,,30.0
14678595,33111,[CAR],or do some work?,,,30.0
14678601,33111,[CHI],work.,,,30.0
14678608,33111,[CAR],work.,,,30.0
14678619,33111,[CHI],done.,,,30.0
14678628,33111,[CAR],are we done with this?,,,30.0
14678642,33111,[CAR],no?,,,30.0
14678650,33111,[CAR],okay.,,,30.0
14678659,33111,[CHI],baa.,,,30.0
14678670,33111,[CAR],wow baa.,,,30.0
14678679,33111,[CAR],oh so the farm babies are going to play in the pasture huh?,,,30.0
14678686,33111,[CAR],I think they'll like that.,,,30.0
14678699,33111,[CAR],so is it the chicken's turn to have some water and hay?,,,30.0
14678711,33111,[CAR],oh the baby horse is going to eat.,,,30.0
14678726,33111,[CAR],mm good hay and water.,,,30.0
14678735,33111,[CAR],thank you Childsname.,,,30.0
14678747,33111,[CAR],is he eating or drinking Childsname?,,,30.0
14678759,33111,[CHI],baby.,,,30.0
14678766,33111,[CAR],the bab the baby horse is right there.,,,30.0
14678777,33111,[CAR],oh they're both eating.,,,30.0
14678788,33111,[CAR],oh what a good breakfast.,,,30.0
14678797,33111,[CAR],hay and water.,,,30.0
14678813,33111,[CAR],they're very happy you gave them that hay and water.,,,30.0
14678825,33111,[CAR],now they're gonna go down in their stall?,,,30.0
14678838,33111,[CAR],what are they gonna do now Childsname?,,,30.0
14678851,33111,[CAR],they're going to look out the window.,,,30.0
14678862,33111,[CAR],is it time for mama cow and baby cow to come out?,,,30.0
14678880,33111,[CAR],no?,,,30.0
14678888,33111,[CAR],who should come out now?,,,30.0
14678903,33111,[CAR],going to fix the fence.,,,30.0
14678913,33111,[CAR],yeah.,,,30.0
14678923,33111,[CAR],there we go.,,,30.0
14678930,33111,[CAR],is he going to go in the fence?,,,30.0
14678941,33111,[CAR],or just next_to the fence?,,,30.0
14678951,33111,[CAR],oh daddy horse and baby horse are gonna go in the fence.,,,30.0
14678961,33111,[CAR],oop and there's your food and water.,,,30.0
14678973,33111,[CAR],that's so nice of you to think of them.,,,30.0
14678983,33111,[CHI],mouth.,,,30.0
14678998,33111,[CAR],oh not in my mouth.,,,30.0
14679016,33111,[CAR],we'll pretend.,,,30.0
14679034,33111,[CAR],Childsname not in my mouth honey.,,,30.0
14679043,33111,[CAR],not in my mouth.,,,30.0
14679054,33111,[CAR],we don't put things in our mouth okay?,,,30.0
14679065,33111,[CAR],we just pretend.,,,30.0
14679085,33111,[CAR],there.,,,30.0
14679094,33111,[CAR],no not in my mouth Childsname.,,,30.0
14679104,33111,[CAR],is he eating?,,,30.0
14679115,33111,[CAR],can you make eating sounds?,,,30.0
14679140,33111,[CAR],are they playing?,,,30.0
14679152,33111,[CAR],so daddy horse is going in.,,,30.0
14679163,33111,[CAR],is momma cow coming out?,,,30.0
14679172,33111,[CAR],nope she's going back in.,,,30.0
14679188,33111,[CAR],but the babies are playing huh?,,,30.0
14679203,33111,[CAR],do you think Mr_Pig would like to come out and play with the baby cow and the baby horse?,,,30.0
14679216,33111,[CHI],baby.,,,30.0
14679227,33111,[CAR],baby that's right.,,,30.0
14679245,33111,[CAR],just close.,,,30.0
14679263,33111,[CAR],mm good sweet hay.,,,30.0
14679274,33111,[CAR],do you think Mr_Horse would like some?,,,30.0
14679295,33111,[CAR],mm a cool drink of water.,,,30.0
14679312,33111,[CHI],up oh.,-1.0,verb,30.0
14679323,33111,[CAR],oh look.,,,30.0
14679334,33111,[CAR],what's this?,,,30.0
14679344,33111,[CHI],I don't know.,1.0,,30.0
14679356,33111,[CAR],corn on the cob.,,,30.0
14679369,33111,[CAR],who eats corn on the cob?,,,30.0
14679380,33111,[CAR],Childsname does.,,,30.0
14679392,33111,[CHI],ah.,,,30.0
14679404,33111,[CAR],that's grain.,,,30.0
14679416,33111,[CAR],and a scooper like we use for Sasha.,,,30.0
14679428,33111,[CAR],yeah don't put your mouth on it.,,,30.0
14679441,33111,[CAR],we just pretend Childsname.,,,30.0
14679455,33111,[CAR],we just pretend.,,,30.0
14679467,33111,[CAR],okay you know who I think would like some corn on the cob?,,,30.0
14679481,33111,[CAR],Mr_Pig.,,,30.0
14679492,33111,[CAR],oink.,,,30.0
14679506,33111,[CAR],yeah we don't we don't put it in our mouth honey.,,,30.0
14679543,33111,[CAR],mm good corn.,,,30.0
14679556,33111,[CAR],he doesn't eat his with butter though.,,,30.0
14679572,33111,[CAR],just plain corn.,,,30.0
14679598,33111,[CAR],oh there goes all the people in the stall huh?,,,30.0
14679620,33111,[CAR],there's a hole in the ceiling.,,,30.0
14679629,33111,[CAR],and they're going down.,,,30.0
14679645,33111,[CAR],should we let the animals play in the yard and not put them in the fence?,,,30.0
14679660,33111,[CAR],we can put the fence away.,,,30.0
14679673,33111,[CAR],somebody was closing a door.,,,30.0
14679687,33111,[CAR],but it wasn't our door.,,,30.0
14679699,33111,[CAR],would you like to play with something else now?,,,30.0
14679710,33111,[CAR],what would you like to play with?,,,30.0
14679721,33111,[CAR],Mr_Potato_Head?,,,30.0
14679732,33111,[CAR],okay.,,,30.0
14679744,33111,[CAR],that's our door.,,,30.0
14679757,33111,[CAR],there's Chris.,,,30.0
14672632,33104,[CHI],hey it's my nose.,1.0,,30.0
14672646,33104,[CHI],this my nose.,-1.0,verb,30.0
14672661,33104,[CAR],yeah.,,,30.0
14672673,33104,[CAR],he's got a hat on huh?,,,30.0
14672685,33104,[CHI],no what?,0.0,,30.0
14672696,33104,[CHI],look look_it.,-1.0,preposition,30.0
14672706,33104,[CAR],those are teeth.,,,30.0
14672717,33104,[CAR],you could take the tongue out and put teeth in instead.,,,30.0
14672730,33104,[CHI],it's happy.,1.0,,30.0
14672741,33104,[CAR],is that a happy mouth?,,,30.0
14672754,33104,[CAR],do you think this is a happy mouth too?,,,30.0
14672763,33104,[CHI],um.,,,30.0
14672776,33104,[CAR],do you think he needs glasses?,,,30.0
14672790,33104,[CAR],see there's glasses.,,,30.0
14672817,33104,[CAR],oh no he's sticking his tongue out.,,,30.0
14672828,33104,[CAR],some glasses.,,,30.0
14672839,33104,[CAR],and hook them on his ears.,,,30.0
14672853,33104,[CAR],does he look pretty funny with glasses?,,,30.0
14672872,33104,[CHI],hey.,,,30.0
14672885,33104,[CHI],this mommy.,-1.0,verb,30.0
14672900,33104,[CHI],this mommy mouth.,-1.0,"verb, possessive",30.0
14672913,33104,[CAR],oh there's another one.,,,30.0
14672925,33104,[CAR],you can make another one see.,,,30.0
14672938,33104,[CHI],this happy daddy.,-1.0,verb,30.0
14672950,33104,[CAR],is that a happy daddy?,,,30.0
14672962,33104,[CHI],yes.,,,30.0
14673033,33104,[CAR],hm.,,,30.0
14673046,33104,[CHI],this happy mommy.,-1.0,verb,30.0
14673061,33104,[CAR],you wanna make the mommy one?,,,30.0
14673074,33104,[CHI],what?,,,30.0
14673085,33104,[CHI],like mommy teeth.,-1.0,"subject, verb, possessive",30.0
14673097,33104,[CAR],like mommy's teeth?,,,30.0
14673109,33104,[CHI],hey mom.,1.0,,30.0
14673121,33104,[CHI],oh no is mine eyes.,-1.0,"subject, other",30.0
14673135,33104,[CAR],where are my eyes?,,,30.0
14673146,33104,[CHI],here mine eyes.,-1.0,"verb, other",30.0
14673175,33104,[CAR],well here's some eyeballs.,,,30.0
14673188,33104,[CAR],well do you think that looks like eyes too?,,,30.0
14673202,33104,[CAR],that could be eyes.,,,30.0
14673217,33104,[CAR],I think those are eyeballs.,,,30.0
14673232,33104,[CAR],uhoh I think they were upside down.,,,30.0
14673250,33104,[CAR],do you think she needs some feet to stand maybe?,,,30.0
14673269,33104,[CAR],oh is that the mommy mouth?,,,30.0
14673283,33104,[CAR],there's some feet.,,,30.0
14673298,33104,[CAR],here we'll push it down there.,,,30.0
14673313,33104,[CAR],what else does she have that she can play with?,,,30.0
14673330,33104,[CAR],what's that?,,,30.0
14673344,33104,[CHI],purse.,,,30.0
14673357,33104,[CAR],a purse.,,,30.0
14673373,33104,[CAR],do mommys carry purses or do daddys?,,,30.0
14673386,33104,[CHI],no mine mommy.,-1.0,other,30.0
14673401,33104,[CAR],your mommy.,,,30.0
14673416,33104,[CAR],oh you're gonna put her purse inside?,,,30.0
14673431,33104,[CAR],hm.,,,30.0
14673443,33104,[CHI],it's my.,-1.0,object,30.0
14673459,33104,[CHI],is more mommy mo.,-1.0,"subject, other",30.0
14673474,33104,[CAR],you have more mommys mouths.,,,30.0
14673489,33104,[CAR],oh daddy's got the smily mouth.,,,30.0
14673502,33104,[CAR],do you think that these are ear+rings maybe for ears?,,,30.0
14673520,33104,[CAR],I don't know.,,,30.0
14673536,33104,[CHI],um no.,1.0,,30.0
14673550,33104,[CAR],no?,,,30.0
14673561,33104,[CAR],what do you think those?,,,30.0
14673576,33104,[CAR],oh you know what?,,,30.0
14673592,33104,[CAR],she needs her ears first.,,,30.0
14673612,33104,[CAR],then you can put the ear+rings on.,,,30.0
14673631,33104,[CAR],are those ears do you think?,,,30.0
14673645,33104,[CHI],this nose.,-1.0,"verb, determiner",30.0
14673667,33104,[CAR],well did you get her nose?,,,30.0
14673678,33104,[CAR],let's see her nose.,,,30.0
14673690,33104,[CAR],oh she's got a funny pink nose.,,,30.0
14673701,33104,[CAR],oops.,,,30.0
14673717,33104,[CAR],oop dad dropped his glasses.,,,30.0
14673733,33104,[CHI],what where daddy mouth.,-1.0,"verb, possessive",30.0
14673748,33104,[CAR],you gonna put daddy's mouth back on again?,,,30.0
14673763,33104,[CHI],this momma mouth.,-1.0,"verb, possessive",30.0
14673792,33104,[CHI],ears.,,,30.0
14673807,33104,[CAR],are those ears?,,,30.0
14673821,33104,[CAR],momma ears.,,,30.0
14673838,33104,[CHI],here's mine ears.,-1.0,"sv_agreement, determiner",30.0
14673854,33104,[CAR],here's my ears.,,,30.0
14673869,33104,[CAR],you know what?,,,30.0
14673884,33104,[CAR],here's the little yellow?,,,30.0
14673897,33104,[CAR],I think that one thing is a.,,,30.0
14673911,33104,[CHI],this momma hat.,-1.0,"verb, possessive",30.0
14673926,33104,[CAR],momma's hat.,,,30.0
14673949,33104,[CAR],she's ready to go.,,,30.0
14673970,33104,[CHI],mommy what these go down?,-1.0,"auxiliary, other",30.0
14673985,33104,[CAR],should we put the purse on her hand?,,,30.0
14674003,33104,[CHI],no here.,-1.0,other,30.0
14674023,33104,[CAR],you wanna put the purse inside?,,,30.0
14674037,33104,[CAR],okay.,,,30.0
14674050,33104,[CHI],a mouth.,0.0,,30.0
14674068,33104,[CAR],oh no.,,,30.0
14674082,33104,[CAR],did her mouth fall off?,,,30.0
14674099,33104,[CHI],no no what what.,1.0,,30.0
14674112,33104,[CAR],oh you wanna put the glasses on?,,,30.0
14674124,33104,[CHI],yeah.,,,30.0
14674139,33104,[CAR],oh they're kinda hard to get to stay on aren't they?,,,30.0
14674158,33104,[CAR],there.,,,30.0
14674170,33104,[CAR],you want the hat back on?,,,30.0
14674196,33104,[CAR],you know I think these are ear+rings.,,,30.0
14674208,33104,[CAR],you can clip them on like ear+rings.,,,30.0
14674223,33104,[CAR],see cause mommys wear ear+rings sometimes.,,,30.0
14674237,33104,[CHI],oh.,,,30.0
14674252,33104,[CAR],you made them.,,,30.0
14674269,33104,[CAR],there they are.,,,30.0
14674283,33104,[CAR],gonna fix her ear+ring?,,,30.0
14674300,33104,[CAR],oh you're gonna take and put her ear+ring on her other ear.,,,30.0
14674357,33104,[CAR],good job.,,,30.0
14674373,33104,[CAR],there's her hat.,,,30.0
14674388,33104,[CAR],the ear+rings are kinda tricky.,,,30.0
14674402,33104,[CAR],can you do that?,,,30.0
14674417,33104,[CAR],hm I'll hold her and you can put it in.,,,30.0
14674432,33104,[CAR],good.,,,30.0
14674447,33104,[CAR],oop almost.,,,30.0
14674461,33104,[CAR],watch.,,,30.0
14674473,33104,[CAR],go like this.,,,30.0
14674486,33104,[CAR],good job.,,,30.0
14674498,33104,[CAR],there.,,,30.0
14674509,33104,[CAR],she ready?,,,30.0
14674522,33104,[CAR],we got an extra tongue.,,,30.0
14674536,33104,[CHI],that's daddy take tongue.,-1.0,"possessive, determiner",30.0
14674547,33104,[CAR],daddy's gonna take the tongue?,,,30.0
14674561,33104,[CAR],okay.,,,30.0
14674572,33104,[CHI],no mommy going take tongue.,-1.0,"auxiliary, tense_aspect, determiner",30.0
14674587,33104,[CAR],oh the mom's gonna take the tongue.,,,30.0
14674605,33104,[CAR],what's the daddy got inside?,,,30.0
14674636,33104,[CAR],what's this?,,,30.0
14674662,33104,[CAR],hm.,,,30.0
14674676,33104,[CHI],hm.,,,30.0
14674688,33104,[CAR],think that goes on the hat?,,,30.0
14674706,33104,[CAR],I don't know.,,,30.0
14674710,33104,[CHI],this.,,,30.0
14674723,33104,[CAR],oops did it come off?,,,30.0
14674736,33104,[CAR],uhoh.,,,30.0
14674745,33104,[CAR],uhoh look.,,,30.0
14674754,33104,[CAR],he lost his arm.,,,30.0
14674774,33104,[CAR],oh no he's coming apart.,,,30.0
